Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,65.52999877929688,65.73999786376953,65.04000091552734,65.2300033569336,64.05792999267578,5038200
2020-01-03,64.62999725341797,65.37000274658203,64.55999755859375,65.06999969482422,63.900794982910156,4689700
2020-01-06,64.66999816894531,65.83000183105469,64.66000366210938,65.6500015258789,64.47037506103516,8248700
2020-01-07,65.26000213623047,65.29000091552734,64.16999816894531,65.12000274658203,63.94990158081055,8082600
2020-01-08,65.11000061035156,66.23999786376953,64.80999755859375,65.80000305175781,64.61768341064453,6607300
2020-01-09,65.80999755859375,66.06999969482422,65.30000305175781,65.83999633789062,64.6569595336914,5942300
2020-01-10,66.0,66.08999633789062,64.9800033569336,65.02999877929688,63.861515045166016,5153900
2020-01-13,65.05000305175781,65.26000213623047,64.08000183105469,64.30999755859375,63.154449462890625,6868900
2020-01-14,64.41000366210938,64.55999755859375,63.90999984741211,64.19999694824219,63.046424865722656,9929700
2020-01-15,64.06999969482422,64.93000030517578,63.97999954223633,64.0999984741211,62.94822692871094,7080600
2020-01-16,64.29000091552734,64.37999725341797,63.119998931884766,63.20000076293945,62.06439971923828,10633900
2020-01-17,63.5,63.5,62.56999969482422,62.97999954223633,61.848350524902344,13457600
2020-01-21,62.90999984741211,62.91999816894531,62.22999954223633,62.630001068115234,61.504642486572266,12261100
2020-01-22,62.79999923706055,63.43000030517578,62.599998474121094,63.400001525878906,62.260807037353516,7906100
2020-01-23,63.25,64.05999755859375,62.7400016784668,63.939998626708984,62.791099548339844,14648700
2020-01-24,64.06999969482422,64.19999694824219,62.84000015258789,63.150001525878906,62.01530075073242,18685100
2020-01-27,63.0,64.27999877929688,62.79999923706055,63.83000183105469,62.68307876586914,10421600
2020-01-28,64.25,64.87999725341797,64.08999633789062,64.36000061035156,63.203556060791016,10241100
2020-01-29,64.41999816894531,65.13999938964844,64.22000122070312,64.30000305175781,63.14463424682617,7071000
2020-01-30,63.900001525878906,64.0999984741211,63.029998779296875,64.02999877929688,62.87948226928711,8771800
2020-01-31,63.79999923706055,63.93000030517578,62.599998474121094,63.20000076293945,62.06439971923828,11350700
